,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
107,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40,0,8000.0,1241.538024,1439.230899,0.0,12
1838,91.231825,0.636364,736.91,32.71,704.2,0.0,0.583333,0.083333,0.5,0.0,0,8,6000.0,960.373775,175.898057,1.0,12
7269,133.797452,0.636364,2460.0,0.0,2460.0,0.0,0.583333,0.0,0.5,0.0,0,24,2500.0,3601.545344,131.732911,1.0,12
2088,10599.4423,1.0,4029.24,2926.43,1102.81,0.0,1.0,1.0,1.0,0.0,0,102,12500.0,2343.311066,2351.640064,0.0,12
4038,2525.425787,1.0,0.0,0.0,0.0,2892.511237,0.0,0.0,0.0,0.090909,2,0,3000.0,683.769908,750.741405,0.0,11
8258,3748.676835,1.0,967.5,217.5,750.0,4420.346154,0.5,0.083333,0.333333,0.5,12,6,4000.0,2036.146258,2006.976997,0.0,12
7124,311.54,0.777778,2783.03,2007.26,775.77,0.0,0.777778,0.777778,0.666667,0.0,0,32,2000.0,2924.377302,135.530622,1.0,9
1722,1526.707241,1.0,484.47,0.0,484.47,402.906235,0.75,0.0,0.666667,0.333333,11,9,1500.0,1086.417545,1818.148035,0.0,12
7346,1035.03102,1.0,704.17,0.0,704.17,0.0,1.0,0.0,1.0,0.0,0,33,3400.0,274.26228,272.890448,0.0,12
4087,1155.692527,1.0,981.2,326.2,655.0,0.0,0.583333,0.166667,0.416667,0.0,0,12,1200.0,1279.911936,1176.743934,0.0,12
2676,1565.577135,1.0,0.0,0.0,0.0,2676.476175,0.0,0.0,0.0,0.333333,6,0,3000.0,3418.679368,477.674801,0.090909,12
657,15.728894,0.272727,202.0,202.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,200.169721,43.909196,0.0,12
1827,4624.411724,1.0,2537.67,1774.91,762.76,0.0,0.916667,0.75,0.666667,0.0,0,39,7000.0,1045.881353,1194.290831,0.0,12
5500,345.75483,1.0,3125.03,492.71,2632.32,0.0,1.0,0.166667,1.0,0.0,0,36,5500.0,3016.560969,189.375956,1.0,12
7449,63.078242,1.0,114.0,0.0,114.0,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,184.582486,136.782541,0.0,12
3985,54.096839,0.727273,185.99,44.99,141.0,0.0,0.333333,0.083333,0.25,0.0,0,5,4000.0,367.310313,128.442353,0.0,12
4853,43.20377,1.0,308.22,0.0,308.22,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,331.111373,162.258275,0.5,12
4293,876.839962,1.0,147.82,0.0,147.82,784.229265,0.25,0.0,0.25,0.083333,1,3,1000.0,337.812755,355.119488,0.0,12
2707,276.446975,1.0,1429.39,100.0,1329.39,0.0,1.0,0.083333,1.0,0.0,0,21,2800.0,1296.041874,193.607553,0.1,12
3905,4825.450839,1.0,5855.46,5855.46,0.0,0.0,0.833333,0.833333,0.0,0.0,0,26,7000.0,3866.077948,1232.547913,0.0,12
7113,1380.30715,1.0,664.83,0.0,664.83,1106.333559,0.666667,0.0,0.583333,0.166667,4,11,2500.0,401.138062,330.915844,0.0,12
7277,561.003319,1.0,11577.0,10975.0,602.0,875.58307,1.0,1.0,0.5,0.25,6,97,5500.0,12148.50351,188.413837,0.666667,12
334,2324.086254,0.909091,0.0,0.0,0.0,1600.758078,0.0,0.0,0.0,0.909091,13,0,2300.0,2147.890523,2077.873573,0.0,11
8251,2149.205166,0.909091,0.0,0.0,0.0,1114.317913,0.0,0.0,0.0,0.181818,2,0,3000.0,3230.180347,12748.98306,0.0,11
2053,3474.972612,1.0,324.18,293.0,31.18,0.0,0.333333,0.166667,0.25,0.0,0,6,9500.0,950.735955,867.128283,0.0,12
4673,101.083401,0.909091,553.36,140.0,413.36,1719.767683,0.666667,0.083333,0.666667,0.166667,2,9,3000.0,2515.38256,56.937337,0.0,12
6286,2196.006333,1.0,666.89,550.79,116.1,0.0,0.5,0.25,0.166667,0.0,0,8,7500.0,579.257195,773.160428,0.0,12
8109,16.176672,0.363636,95.55,0.0,95.55,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,136.961964,59.907285,0.0,12
2719,210.618047,1.0,290.0,0.0,290.0,0.0,0.833333,0.0,0.833333,0.0,0,10,2700.0,239.005926,171.362848,0.0,12
4374,208.707195,0.545455,2351.58,2351.58,0.0,0.0,0.25,0.25,0.0,0.0,0,7,4500.0,3711.189548,162.638519,1.0,12
5858,645.515371,1.0,756.0,756.0,0.0,0.0,1.0,1.0,0.0,0.0,0,12,600.0,1305.933063,883.267059,0.0,12
6263,0.0,0.0,408.38,0.0,408.38,0.0,0.833333,0.0,0.75,0.0,0,13,6000.0,535.013917,864.2065423050828,0.0,12
1191,230.936733,0.5,0.0,0.0,0.0,1364.395327,0.0,0.0,0.0,0.125,1,0,3000.0,4024.820049,149.909419,0.0,8
1566,83.004246,1.0,726.89,482.51,244.38,0.0,0.833333,0.583333,0.666667,0.0,0,23,3000.0,666.292539,179.204296,0.166667,12
2129,312.636004,1.0,3866.29,808.12,3058.17,0.0,1.0,1.0,1.0,0.0,0,95,7500.0,3688.890803,190.88614,0.75,12
5401,1719.048074,1.0,2115.79,1395.05,720.74,0.0,1.0,0.583333,0.666667,0.0,0,34,9000.0,4450.197966,556.179286,0.0,12
4303,1281.936062,1.0,43.0,43.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,298.266234,287.394907,0.0,12
6148,53.284869,1.0,571.32,0.0,571.32,0.0,1.0,0.0,0.916667,0.0,0,24,1000.0,546.617245,162.921045,0.9,12
376,11278.95243,1.0,6855.59,2762.92,4092.67,0.0,0.916667,0.75,0.833333,0.0,0,39,18500.0,4868.088671,2861.890896,0.0,12
2406,397.003171,1.0,3042.08,1419.07,1623.01,0.0,1.0,1.0,1.0,0.0,0,98,8500.0,2764.893686,246.737259,0.333333,12
3771,7899.171076,1.0,0.0,0.0,0.0,11657.31244,0.0,0.0,0.0,0.5,12,0,13000.0,1646.946937,2154.909881,0.0,12
1068,4069.525304,1.0,259.84,211.51,48.33,1731.958401,0.166667,0.166667,0.083333,0.25,12,4,7500.0,1105.027682,1586.594493,0.0,12
7250,364.726077,0.9,0.0,0.0,0.0,555.036998,0.0,0.0,0.0,0.4,4,0,500.0,218.664436,153.74074,0.0,10
5972,4230.023512,1.0,5755.93,3854.62,1901.31,0.0,1.0,0.833333,0.833333,0.0,0,66,10000.0,3848.416129,925.359254,0.0,12
7663,2.911999,1.0,347.55,0.0,347.55,0.0,0.25,0.0,0.25,0.0,0,3,5000.0,386.639613,11.802831,0.0,12
5681,121.671833,0.818182,540.0,540.0,0.0,0.0,0.583333,0.583333,0.0,0.0,0,9,1800.0,238.201855,231.170968,0.285714,12
3960,1087.567113,1.0,564.54,357.9,206.64,0.0,0.75,0.083333,0.666667,0.0,0,16,1400.0,443.196272,473.446195,0.0,12
4078,1409.206763,1.0,143.5,143.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,432.361276,300.764907,0.0,12
8811,168.516873,0.666667,364.8,364.8,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,500.0,102.839528,121.749604,0.0,9
330,2669.160638,1.0,0.0,0.0,0.0,142.141325,0.0,0.0,0.0,0.166667,2,0,3000.0,642.777061,1122.076137,0.0,12
2576,5097.916969,1.0,139.67,139.67,0.0,3365.390269,0.5,0.5,0.0,0.25,22,6,6000.0,3313.162847,2759.80377,0.0,12
3442,1253.764799,1.0,666.98,666.98,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,2400.0,3038.416025,1276.724682,0.083333,12
1945,1308.302091,1.0,918.67,918.67,0.0,0.0,0.583333,0.583333,0.0,0.0,0,22,1800.0,258.034145,376.716571,0.0,12
4407,14.281926,0.875,245.85,0.0,245.85,0.0,0.875,0.0,0.75,0.0,0,16,1500.0,209.736381,65.920948,0.25,8
3961,409.592245,1.0,190.0,190.0,0.0,1986.427611,0.166667,0.166667,0.0,0.333333,6,2,11500.0,299.91595,173.798807,0.0,12
2026,3.307286,0.181818,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,11000.0,1042.001588,864.2065423050828,0.0,12
5802,1459.534846,1.0,0.0,0.0,0.0,1275.554446,0.0,0.0,0.0,0.25,6,0,5500.0,827.318305,334.942449,0.0,12
6551,871.35543,0.545455,174.93,174.93,0.0,2621.431555,0.083333,0.083333,0.0,0.166667,6,2,3000.0,4898.947715,369.605826,0.0,12
2424,2537.257188,1.0,0.0,0.0,0.0,557.526465,0.0,0.0,0.0,0.166667,2,0,2750.0,933.01991,602.387923,0.0,12
6683,300.81906,1.0,0.0,0.0,0.0,1983.897997,0.0,0.0,0.0,0.5,13,0,3000.0,319.716795,168.70599,0.0,12
1588,171.616134,1.0,4996.17,4726.17,270.0,0.0,0.833333,0.75,0.166667,0.0,0,35,4500.0,4736.750346,86.731068,0.666667,12
3577,149.540627,0.636364,656.16,186.9,469.26,901.458485,0.583333,0.166667,0.5,0.083333,1,19,3000.0,226.55628,167.090135,0.0,12
5074,51.004807,0.909091,431.93,0.0,431.93,0.0,1.0,0.0,1.0,0.0,0,17,4000.0,1089.402716,135.20894,0.3,12
1791,291.991838,1.0,2971.56,1671.6,1299.96,0.0,0.916667,0.333333,0.833333,0.0,0,31,13500.0,2238.594868,171.648662,1.0,12
2530,24.099873,1.0,294.0,0.0,294.0,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,303.409519,185.055438,0.666667,12
2631,8559.236795,1.0,170.0,170.0,0.0,3260.296078,0.083333,0.083333,0.0,0.25,11,1,9000.0,1541.113331,4403.024728,0.0,12
1123,661.423035,0.636364,1109.53,630.01,479.52,952.743339,0.416667,0.083333,0.416667,0.083333,1,6,7500.0,3137.508664,137.306097,0.0,12
2060,44.525353,0.142857,554.16,500.0,54.16,292.924759,0.142857,0.142857,0.142857,0.142857,1,3,1200.0,0.0,864.2065423050828,0.0,7
6893,2135.744209,1.0,1342.31,241.75,1100.56,1993.285912,0.583333,0.166667,0.583333,0.25,8,23,8000.0,5720.735722,513.57964,0.083333,12
2635,2362.643772,1.0,2826.99,1496.59,1330.4,0.0,1.0,0.75,1.0,0.0,0,97,3000.0,1748.687628,984.331832,0.0,12
8196,219.749851,1.0,1208.38,0.0,1208.38,0.0,0.833333,0.0,0.833333,0.0,0,10,1000.0,1256.084967,187.61419,0.083333,12
8408,304.309784,1.0,289.75,0.0,289.75,0.0,0.5,0.0,0.416667,0.0,0,7,2500.0,670.652889,177.079948,0.0,12
8433,8.905649,0.363636,112.29,0.0,112.29,0.0,0.166667,0.0,0.166667,0.0,0,3,1000.0,301.678494,100.452439,0.0,12
1564,39.477741,0.545455,325.66,325.66,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,1000.0,288.039256,107.908566,0.0,12
6913,832.774626,1.0,416.76,0.0,416.76,0.0,0.583333,0.0,0.583333,0.0,0,10,1000.0,169.674083,296.943958,0.0,12
4470,368.367166,1.0,1121.86,169.2,952.66,1172.195497,0.666667,0.083333,0.583333,0.333333,5,11,3500.0,3312.219079,195.611673,0.416667,12
8291,71.98176,1.0,459.49,0.0,459.49,0.0,1.0,0.0,1.0,0.0,0,13,1000.0,396.58986,178.180098,0.666667,12
6360,2714.36271,0.727273,50.62,50.62,0.0,4424.09206,0.083333,0.083333,0.0,0.25,6,1,7000.0,1651.122391,1349.297872,0.0,12
1661,4707.131609,0.636364,7066.08,4534.03,2532.05,5192.290154,0.583333,0.333333,0.5,0.25,12,87,10000.0,5352.856606,6887.163504,0.0,12
8759,67.377243,1.0,295.0,0.0,295.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,245.689379,167.126034,0.3,12
2854,4028.756012,1.0,361.07,104.38,256.69,0.0,1.0,0.166667,1.0,0.0,0,18,4300.0,1279.931508,1537.985,0.0,12
8000,0.147275,0.090909,66.78,0.0,66.78,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,718.85487,864.2065423050828,0.0,12
1911,869.091492,1.0,438.22,263.5,174.72,0.0,0.416667,0.25,0.166667,0.0,0,6,3000.0,336.521212,381.780101,0.0,12
2520,11.269672,0.636364,248.31,0.0,248.31,0.0,0.416667,0.0,0.416667,0.0,0,10,9500.0,36.844388,66.224535,0.0,12
8754,455.471255,1.0,389.7,44.7,345.0,276.902382,1.0,0.083333,0.916667,0.083333,4,14,1000.0,48.594194,3644.17131,0.090909,12
5101,4020.130769,1.0,79.62,79.62,0.0,5457.123658,0.083333,0.083333,0.0,0.25,23,1,9500.0,7058.832194,1040.283795,0.1,12
3243,4660.384868,1.0,0.0,0.0,0.0,782.193415,0.0,0.0,0.0,0.333333,5,0,5000.0,1161.791759,1309.518909,0.0,12
7217,1256.612223,1.0,498.99,498.99,0.0,1353.14431,0.25,0.25,0.0,0.5,10,8,3000.0,685.344851,308.964645,0.0,12
6031,0.0,0.0,54.0,0.0,54.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4000.0,0.0,864.2065423050828,0.0,12
3627,107.536958,1.0,555.0,0.0,555.0,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,313.879828,48.96697,0.0,6
8486,34.750769,1.0,2562.0,0.0,2562.0,0.0,1.0,0.0,1.0,0.0,0,12,2300.0,2544.223939,154.14745,0.454545,12
7916,29.129725,0.909091,248.76,0.0,248.76,0.0,0.833333,0.0,0.833333,0.0,0,10,3200.0,283.254742,146.346103,0.909091,12
4414,24.389998,0.181818,0.0,0.0,0.0,1369.366015,0.0,0.0,0.0,0.083333,1,0,3000.0,10893.77844,54.765004,1.0,12
6273,965.514081,1.0,8945.67,8945.67,0.0,0.0,0.916667,0.916667,0.0,0.0,0,23,5500.0,7917.840874,261.663214,1.0,12
815,2717.915641,1.0,1500.0,1500.0,0.0,475.122697,0.083333,0.083333,0.0,0.083333,1,2,4600.0,949.592719,885.376298,0.0,12
8502,1455.213589,0.833333,0.0,0.0,0.0,3195.76491,0.0,0.0,0.0,0.833333,10,0,4000.0,147.826185,227.431211,0.0,6
7330,2479.815703,1.0,5812.17,5142.57,669.6,638.563709,0.916667,0.75,0.416667,0.083333,3,27,10500.0,4586.498256,680.37248,0.0,12
553,1296.922119,1.0,2327.49,2327.49,0.0,1873.271885,0.666667,0.666667,0.0,0.25,6,18,6000.0,2322.412643,360.670758,0.0,12
863,1029.66874,1.0,1448.59,1229.0,219.59,1070.165399,0.666667,0.25,0.5,0.166667,2,18,1200.0,3008.279166,1054.339431,0.083333,12
6209,1132.661616,1.0,175.0,0.0,175.0,0.0,0.583333,0.0,0.5,0.0,0,7,1200.0,254.27684,835.079395,0.0,12
8564,575.662861,0.545455,0.0,0.0,0.0,3628.692831,0.0,0.0,0.0,0.166667,3,0,3000.0,4582.535303,367.256442,0.5,12
3389,61.921514,0.181818,655.21,655.21,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,116.093233,172.342232,0.0,12
1183,189.969435,1.0,2071.55,2001.55,70.0,47.875577,1.0,0.916667,0.166667,0.083333,1,19,9000.0,1679.943402,191.234533,1.0,12
4631,9.431309,1.0,80.44,0.0,80.44,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,104.97817,67.789985,0.5,12
1339,162.905422,0.727273,1600.0,0.0,1600.0,0.0,0.666667,0.0,0.666667,0.0,0,8,6000.0,2733.152899,156.243291,0.666667,12
8911,30.709172,0.285714,693.42,0.0,693.42,0.0,0.714286,0.0,0.571429,0.0,0,7,1000.0,1154.520085,15.853873,0.0,7
1030,5516.201451,1.0,0.0,0.0,0.0,2941.903445,0.0,0.0,0.0,0.333333,11,0,6000.0,1443.4332,1406.909258,0.0,12
5249,306.539753,0.909091,2684.5,299.5,2385.0,0.0,0.75,0.083333,0.666667,0.0,0,10,6000.0,2855.153528,186.149348,1.0,12
5191,833.541256,1.0,0.0,0.0,0.0,1422.637361,0.0,0.0,0.0,0.333333,8,0,2500.0,180.104404,282.085369,0.0,12
5086,1019.133646,1.0,9249.73,2326.09,6923.64,0.0,0.833333,0.583333,0.833333,0.0,0,96,9000.0,8716.674684,240.332998,0.3,12
84,1935.362486,1.0,4915.6,4515.34,400.26,293.844792,1.0,1.0,0.333333,0.083333,1,50,9000.0,4921.066897,594.756686,0.0,12
1298,2138.185971,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,728.892219,755.461023,0.0,12
6282,3531.167073,0.9,797.5,577.83,219.67,5273.226918,0.7,0.4,0.5,0.9,33,21,4000.0,2979.5467,3052.080103,0.0,10
497,1556.376158,1.0,0.0,0.0,0.0,655.037683,0.0,0.0,0.0,0.583333,16,0,1700.0,1076.722225,1206.741644,0.0,12
5433,1140.91813,1.0,0.0,0.0,0.0,1531.176754,0.0,0.0,0.0,0.333333,6,0,1800.0,1336.452403,374.452534,0.0,12
5492,765.966137,1.0,1488.82,1402.35,86.47,0.0,0.833333,0.833333,0.25,0.0,0,24,4000.0,1111.593127,181.840836,0.0,12
1930,2421.943818,1.0,612.0,76.0,536.0,2197.163192,0.916667,0.083333,0.833333,0.416667,10,14,2500.0,2483.286273,1036.05709,0.0,12
1826,109.417101,1.0,1219.85,878.7,341.15,172.656204,1.0,1.0,0.75,0.083333,2,23,5000.0,2250.036431,180.605564,0.5,12
2898,2964.124423,1.0,118.05,0.0,118.05,157.301178,0.083333,0.0,0.083333,0.25,4,2,3000.0,359.886515,17563.48542,0.0,12
4553,337.178513,1.0,3809.71,3809.71,0.0,0.0,1.0,1.0,0.0,0.0,0,16,16500.0,2837.599645,238.075524,0.916667,12
447,51.818382,0.454545,903.36,903.36,0.0,0.0,0.25,0.25,0.0,0.0,0,6,15000.0,538.841222,41.302445,0.0,12
8308,2066.764509,1.0,421.12,421.12,0.0,2099.57077,0.083333,0.083333,0.0,0.333333,26,1,2500.0,701.557906,1397.322018,0.0,12
849,170.907823,0.909091,1366.3,1366.3,0.0,0.0,0.5,0.5,0.0,0.0,0,11,2000.0,3453.112338,139.388035,0.4,12
2786,111.902733,1.0,1554.86,1499.12,55.74,0.0,0.833333,0.833333,0.083333,0.0,0,25,4000.0,1411.67445,128.359788,0.272727,12
1445,1168.007346,1.0,539.0,39.0,500.0,0.0,0.545455,0.090909,0.454545,0.0,0,6,8500.0,946.105536,255.864629,0.0,11
2643,6384.360491,1.0,1856.84,1394.21,462.63,2144.180453,0.333333,0.333333,0.166667,0.75,26,19,7500.0,2275.686606,1485.827109,0.0,12
3836,680.671377,1.0,8040.78,2946.69,5094.09,0.0,1.0,0.666667,1.0,0.0,0,66,7000.0,6331.737868,194.172362,0.833333,12
6510,46.86925,1.0,420.0,0.0,420.0,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,411.981882,16.730028,0.0,6
6389,50.962159,0.454545,803.45,803.45,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,5500.0,797.779992,174.831289,1.0,12
7226,189.434859,1.0,500.09,0.0,500.09,0.0,0.916667,0.0,0.916667,0.0,0,24,3000.0,521.673011,171.538499,0.0,12
3841,509.872908,0.454545,31.89,31.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1396.027009,237.748097,0.0,12
982,357.62718,1.0,3070.45,1864.11,1206.34,0.0,0.916667,0.916667,0.416667,0.0,0,20,18500.0,4023.111073,169.763154,1.0,12
8780,634.514354,0.909091,0.0,0.0,0.0,1682.137421,0.0,0.0,0.0,0.636364,12,0,1500.0,2162.277429,257.081648,0.125,11
772,2027.896903,1.0,933.5,933.5,0.0,1160.28334,0.083333,0.083333,0.0,0.083333,2,1,3000.0,393.417404,462.153221,0.0,12
8318,2080.12257,0.777778,0.0,0.0,0.0,3014.915206,0.0,0.0,0.0,0.222222,7,0,3000.0,652.357962,506.798212,0.0,9
4391,48.926154,0.272727,305.79,305.79,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,3000.0,566.857973,41.54037,0.0,11
1197,915.981419,0.909091,2037.24,1587.24,450.0,0.0,0.833333,0.583333,0.666667,0.0,0,22,3500.0,411.176707,296.885026,0.125,12
4916,1190.884428,0.857143,0.0,0.0,0.0,1817.843113,0.0,0.0,0.0,0.285714,2,0,2000.0,290.690807,251.393985,0.0,7
5650,31.299159,0.5,185.13,0.0,185.13,0.0,0.5,0.0,0.333333,0.0,0,3,3000.0,289.706891,85.464647,1.0,6
5060,58.313733,0.454545,499.0,0.0,499.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,526.368079,76.744713,0.125,11
1752,121.388989,0.545455,783.83,683.93,99.9,315.342982,0.416667,0.166667,0.333333,0.166667,3,7,7000.0,1778.900698,177.969765,1.0,12
1221,41.620283,1.0,689.4,689.4,0.0,0.0,1.0,1.0,0.0,0.0,0,12,10000.0,718.15858,191.837369,1.0,12
5058,180.750232,1.0,266.64,0.0,266.64,95.285453,1.0,0.0,1.0,0.083333,1,12,3500.0,1172.975952,175.62276,0.545455,12
8447,231.422388,0.875,822.93,822.93,0.0,0.0,0.375,0.375,0.0,0.0,0,12,1200.0,120.912757,122.220568,0.0,8
6162,161.576879,0.909091,194.0,59.0,135.0,0.0,0.416667,0.083333,0.333333,0.0,0,6,5000.0,738.457844,197.425096,0.1,12
2594,899.195559,0.909091,921.94,256.1,665.84,5903.784384,0.916667,0.25,0.833333,0.333333,6,20,5000.0,6368.638423,288.469452,0.090909,12
7894,1731.623546,1.0,0.0,0.0,0.0,4733.441645,0.0,0.0,0.0,0.166667,4,0,2500.0,4961.849482,488.537242,0.166667,12
6563,1646.38453,1.0,1047.34,1047.34,0.0,146.650389,0.583333,0.583333,0.0,0.166667,2,51,3000.0,462.848132,497.408854,0.0,12
1409,116.626679,1.0,533.99,178.8,355.19,0.0,0.916667,0.5,0.666667,0.0,0,32,4000.0,606.890738,169.514793,0.0,12
1159,230.823876,1.0,1842.33,0.0,1842.33,0.0,0.916667,0.0,0.833333,0.0,0,12,3000.0,1651.128297,174.020429,0.333333,12
1617,1216.570617,1.0,5140.49,4882.68,257.81,0.0,1.0,0.75,0.5,0.0,0,57,4500.0,5671.221416,366.088817,0.0,12
6339,282.588132,0.727273,170.0,170.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,1499.355812,209.440652,0.0,12
557,5404.202992,1.0,469.0,286.0,183.0,8005.22508,0.666667,0.166667,0.333333,0.833333,52,4,7000.0,2676.467444,1468.475204,0.0,6
4954,3.750633,0.181818,159.6,0.0,159.6,879.373487,0.166667,0.0,0.083333,0.083333,2,2,4500.0,966.963956,14.83825,0.0,12
5085,1245.976021,1.0,0.0,0.0,0.0,615.715834,0.0,0.0,0.0,0.083333,2,0,1800.0,328.825762,287.194759,0.0,12
5413,485.507827,0.875,0.0,0.0,0.0,455.227731,0.0,0.0,0.0,0.125,1,0,2000.0,794.426157,116.202264,0.0,8
2340,6509.334652,1.0,538.51,538.51,0.0,7232.069823,0.333333,0.333333,0.0,0.666667,20,4,12000.0,1355.948713,1471.164439,0.0,12
451,4994.04832,1.0,2506.89,2506.89,0.0,0.0,0.75,0.75,0.0,0.0,0,30,8500.0,1230.219396,1646.973276,0.0,12
3768,1110.575152,1.0,3384.68,2344.28,1040.4,0.0,1.0,0.833333,1.0,0.0,0,47,6000.0,0.0,864.2065423050828,0.0,12
1973,2023.72438,1.0,1103.86,253.99,849.87,0.0,1.0,0.25,1.0,0.0,0,34,6500.0,667.73252,537.415298,0.0,12
4888,15.667283,1.0,147.48,0.0,147.48,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,137.105608,124.544483,0.416667,12
8315,2648.244646,1.0,0.0,0.0,0.0,10458.97815,0.0,0.0,0.0,1.0,123,0,4000.0,9818.531412,665.888853,0.0,12
1215,2.549291,0.181818,322.98,322.98,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,9500.0,1210.429773,5.458904,0.0,12
4460,162.027905,0.818182,1045.84,1045.84,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,1850.0,530.125935,171.522214,0.125,12
8481,3.391066,0.272727,72.44,0.0,72.44,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,194.455374,111.933386,0.75,12
6679,3381.942128,1.0,0.0,0.0,0.0,2018.855558,0.0,0.0,0.0,0.5,18,0,4500.0,963.106808,908.849744,0.0,12
4658,6983.408463,1.0,0.0,0.0,0.0,3354.686368,0.0,0.0,0.0,0.333333,11,0,7700.0,1116.896212,25697.63772,0.0,12
5689,26.572803,1.0,277.33,0.0,277.33,0.0,1.0,0.0,0.916667,0.0,0,17,6000.0,258.265698,129.984016,1.0,12
4147,8.447806,1.0,85.12,0.0,85.12,0.0,0.666667,0.0,0.583333,0.0,0,8,7000.0,100.258283,78.383013,0.454545,12
7047,0.064811,0.272727,111.84,0.0,111.84,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,115.525496,9.960909,0.0,12
301,2762.479434,1.0,2702.47,1526.31,1176.16,0.0,1.0,0.25,1.0,0.0,0,27,11000.0,7596.768364,1013.086448,0.083333,12
6302,45.095168,1.0,469.89,0.0,469.89,0.0,1.0,0.0,1.0,0.0,0,20,2000.0,363.258365,178.843168,0.916667,12
8678,2486.283073,0.833333,0.0,0.0,0.0,4043.400571,0.0,0.0,0.0,0.5,6,0,4000.0,394.549489,533.337236,0.0,6
1723,52.598283,1.0,517.83,0.0,517.83,0.0,1.0,0.0,1.0,0.0,0,55,6500.0,600.096058,163.367227,1.0,12
8079,1043.025044,1.0,576.0,0.0,576.0,48.874389,1.0,0.0,1.0,0.083333,1,24,1000.0,733.677722,1082.915299,0.0,12
8248,94.604491,1.0,816.0,0.0,816.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,694.054946,154.937506,0.416667,12
2947,5823.907919,1.0,0.0,0.0,0.0,3225.842654,0.0,0.0,0.0,0.666667,24,0,9500.0,1214.067137,1515.023913,0.0,12
1596,2714.595164,1.0,666.1,75.0,591.1,296.922557,0.916667,0.083333,0.916667,0.083333,1,18,8500.0,2055.474721,661.183131,0.0,12
5697,97.064177,0.545455,863.97,114.0,749.97,0.0,0.416667,0.083333,0.416667,0.0,0,9,7000.0,1384.018459,103.701385,0.363636,12
4375,1639.513143,1.0,1225.0,651.0,574.0,0.0,1.0,0.583333,1.0,0.0,0,24,1900.0,1467.532097,1476.718269,0.0,12
7497,270.135147,0.909091,958.93,752.9,206.03,0.0,0.75,0.166667,0.666667,0.0,0,26,1900.0,2063.470552,216.497693,0.0,12
1633,1283.280303,0.777778,0.0,0.0,0.0,5790.59647,0.0,0.0,0.0,0.666667,17,0,3000.0,4073.172497,270.257736,0.0,9
8120,1356.785114,1.0,0.0,0.0,0.0,1397.221909,0.0,0.0,0.0,0.75,23,0,2500.0,461.602976,519.466863,0.0,12
1981,2004.298844,1.0,1500.0,1500.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,675.426241,672.964531,0.0,12
7501,28.80071,0.727273,173.02,0.0,173.02,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,229.503322,133.44239,0.272727,12
4212,3645.191927,1.0,2311.83,2311.83,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,4500.0,1778.093952,1143.572365,0.0,12
3339,3592.56906,1.0,0.0,0.0,0.0,1286.356207,0.0,0.0,0.0,0.333333,5,0,4500.0,820.438917,1048.73584,0.0,12
